 STICS SELECTED RATES
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19950301_V01.DAT;1
         FIFO mode is OFF    TGS mode is OFF      Telemetry mode is Science mode     
 YEAR DOY HR:MIN:SEC          H        He2        He1        BR0        BR1        BR2      FSR12      FSR34      FSR56         O1    Fe14&16     Fe9&10 
 1995  68  9:01:26          0.00       0.00       0.01       0.00       0.00       0.06      23.33      27.93      18.51       0.00       0.00       0.00
 1995  68  9:31:33          0.00       0.00       0.01       0.00       0.00       0.06      23.38      27.41      18.66       0.00       0.00       0.00
 1995  68 10:01:39          0.00       0.00       0.02       0.00       0.01       0.06      23.22      27.52      18.45       0.00       0.00       0.00
 1995  68 10:31:46          0.00       0.00       0.02       0.00       0.01       0.08      23.45      28.02      18.60       0.00       0.00       0.00
 1995  68 11:01:53          0.00       0.00       0.01       0.00       0.00       0.06      23.58      27.53      18.51       0.00       0.00       0.00
 1995  68 11:32:00          0.00       0.00       0.01       0.00       0.01       0.07      23.35      28.50      18.38       0.00       0.00       0.00
 1995  68 12:02:07          0.00       0.01       0.03       0.00       0.01       0.13      23.56      29.49      18.31       0.00       0.00       0.00
 1995  68 12:32:14          0.00       0.01       0.03       0.00       0.02       0.15      23.29      29.62      18.36       0.00       0.00       0.00
 1995  68 13:02:20          0.00       0.00       0.02       0.00       0.01       0.15      23.35      29.20      18.30       0.00       0.00       0.00
 1995  68 13:32:27          0.00       0.00       0.03       0.00       0.01       0.12      23.47      29.24      18.30       0.00       0.00       0.00
 1995  68 14:02:34          0.00       0.00       0.01       0.00       0.01       0.12      23.30      28.96      18.14       0.00       0.00       0.00
 1995  68 14:32:41          0.00       0.01       0.02       0.00       0.02       0.14      23.25      29.20      18.13       0.00       0.00       0.00
 1995  68 15:02:48          0.00       0.01       0.02       0.00       0.01       0.16      23.29      29.55      18.33       0.00       0.00       0.00
 1995  68 15:32:54          0.00       0.00       0.03       0.00       0.01       0.14      23.41      29.56      18.34       0.00       0.00       0.00
 1995  68 16:03:01          0.00       0.00       0.02       0.00       0.01       0.11      23.66      29.20      17.86       0.00       0.00       0.00
 1995  68 16:33:08          0.00       0.00       0.01       0.00       0.00       0.09      23.69      29.21      18.35       0.00       0.00       0.00
 1995  68 17:03:15          0.00       0.01       0.02       0.00       0.00       0.10      23.29      28.74      18.01       0.00       0.00       0.00
 1995  68 17:33:22          0.00       0.01       0.03       0.00       0.01       0.14      23.13      29.70      18.14       0.00       0.00       0.00
 1995  68 18:03:28          0.00       0.01       0.03       0.00       0.01       0.13      23.04      28.89      18.40       0.00       0.00       0.00
 1995  68 18:33:35          0.00       0.00       0.02       0.00       0.00       0.14      23.55      28.82      18.22       0.00       0.00       0.00
 1995  68 19:03:42          0.00       0.01       0.02       0.00       0.01       0.11      23.69      29.84      18.32       0.00       0.00       0.00
 1995  68 19:33:49          0.00       0.01       0.04       0.00       0.01       0.19      23.27      30.42      18.05       0.00       0.00       0.00
 1995  68 20:03:56          0.00       0.01       0.04       0.00       0.02       0.22      22.90      31.76      18.33       0.00       0.00       0.00
 1995  68 20:34:03          0.00       0.01       0.03       0.00       0.01       0.15      22.89      29.75      18.16       0.00       0.00       0.00
 1995  68 21:04:09          0.00       0.01       0.04       0.00       0.01       0.17      23.20      30.30      18.52       0.00       0.00       0.00
 1995  68 21:34:16          0.00       0.00       0.02       0.00       0.00       0.10      23.44      28.06      18.37       0.00       0.00       0.00
 1995  68 22:04:23          0.00       0.00       0.02       0.00       0.00       0.08      23.24      27.79      18.38       0.00       0.00       0.00
 1995  68 22:34:30          0.00       0.01       0.03       0.00       0.01       0.16      23.20      29.55      18.23       0.00       0.00       0.00
 1995  68 23:04:37          0.00       0.01       0.04       0.00       0.01       0.17      23.28      29.43      18.20       0.00       0.00       0.00
 1995  68 23:34:43          0.00       0.01       0.04       0.00       0.00       0.15      23.23      28.91      18.32       0.00       0.00       0.00
 1995  68 23:49:47          0.00       0.01       0.03       0.00       0.01       0.16      23.27      29.15      17.88       0.00       0.00       0.00
 1995  69  0:28:55          0.00       0.02       0.03       0.00       0.01       0.15      23.41      29.04      17.92       0.00       0.00       0.00
 1995  69  0:59:02          0.00       0.01       0.03       0.00       0.00       0.12      23.39      28.70      18.13       0.00       0.00       0.00
 1995  69  1:29:09          0.00       0.02       0.03       0.00       0.01       0.14      23.20      29.35      18.42       0.00       0.00       0.00
 1995  69  1:59:16          0.00       0.02       0.03       0.00       0.00       0.16      23.22      29.49      18.42       0.00       0.00       0.00
 1995  69  2:29:23          0.00       0.03       0.03       0.00       0.01       0.14      23.36      28.57      18.42       0.00       0.00       0.00
 1995  69  2:59:29          0.00       0.04       0.02       0.00       0.00       0.22      23.32      30.96      18.60       0.00       0.00       0.00
 1995  69  3:29:36          0.00       0.03       0.06       0.00       0.01       0.25      23.14      30.90      18.26       0.00       0.00       0.00
 1995  69  3:59:43          0.00       0.04       0.04       0.01       0.00       0.25      23.34      31.88      18.10       0.00       0.00       0.00
 1995  69  4:29:50          0.00       0.04       0.04       0.00       0.01       0.24      23.02      32.66      18.44       0.00       0.00       0.00
 1995  69  4:59:57          0.01       0.03       0.06       0.00       0.01       0.30      23.30      31.60      18.13       0.00       0.00       0.00
 1995  69  5:30:03          0.14       0.05       0.03       0.00       0.01       0.37      24.06      31.73      19.14       0.00       0.00       0.00
 1995  69  6:00:10          0.00       0.03       0.03       0.00       0.01       0.20      23.65      31.39      17.90       0.00       0.00       0.00
 1995  69  6:30:17          0.00       0.02       0.03       0.00       0.01       0.19      23.07      30.01      18.53       0.00       0.00       0.00
 1995  69  7:00:24          0.00       0.02       0.03       0.00       0.01       0.20      23.38      30.06      18.07       0.00       0.00       0.00
 1995  69  7:30:31          0.00       0.02       0.05       0.00       0.01       0.19      23.17      30.41      17.72       0.00       0.00       0.00
 1995  69  8:00:38          0.00       0.02       0.05       0.00       0.01       0.23      22.87      30.34      18.35       0.00       0.00       0.00
 1995  69  8:30:44          0.01       0.01       0.03       0.00       0.01       0.18      23.00      30.21      18.48       0.00       0.00       0.00
 1995  69  9:00:51          0.01       0.02       0.05       0.00       0.01       0.26      23.05      30.72      18.21       0.00       0.00       0.00
 1995  69  9:30:58          0.01       0.02       0.04       0.00       0.02       0.24      22.90      30.81      18.32       0.00       0.00       0.00
 1995  69 10:01:05          0.00       0.01       0.06       0.00       0.01       0.25      23.29      31.00      18.33       0.00       0.00       0.00
 1995  69 10:31:12          0.01       0.01       0.05       0.00       0.02       0.26      22.98      31.06      17.88       0.00       0.00       0.00
 1995  69 11:01:18          0.01       0.02       0.04       0.00       0.01       0.29      22.94      31.40      18.39       0.00       0.00       0.00
 1995  69 11:31:25          0.02       0.02       0.04       0.00       0.01       0.30      23.27      31.25      18.05       0.00       0.00       0.00
 1995  69 12:01:32          0.11       0.04       0.05       0.01       0.01       0.40      23.63      31.59      18.85       0.00       0.00       0.00
 1995  69 12:31:39          0.17       0.06       0.04       0.00       0.01       0.40      24.78      31.24      18.52       0.00       0.00       0.00
 1995  69 13:01:46          0.02       0.02       0.04       0.00       0.01       0.25      23.16      30.95      18.34       0.00       0.00       0.00
 1995  69 13:31:52          0.04       0.03       0.04       0.00       0.01       0.28      23.57      31.43      18.69       0.00       0.00       0.00
 1995  69 14:01:59          0.03       0.03       0.03       0.00       0.01       0.23      23.06      31.60      18.27       0.00       0.00       0.00
 1995  69 14:32:06          0.01       0.03       0.06       0.00       0.01       0.29      23.31      32.34      18.25       0.00       0.00       0.00
 1995  69 15:02:13          0.01       0.04       0.05       0.00       0.01       0.28      23.03      32.63      18.16       0.00       0.00       0.00
 1995  69 15:32:20          0.02       0.05       0.05       0.00       0.01       0.33      23.44      33.01      18.59       0.00       0.00       0.00
 1995  69 16:02:27          0.06       0.06       0.06       0.00       0.02       0.39      24.07      32.79      18.39       0.00       0.00       0.00
 1995  69 16:32:33          0.23       0.06       0.04       0.00       0.00       0.51      24.30      33.71      20.10       0.00       0.00       0.00
 1995  69 17:02:40          0.24       0.08       0.04       0.00       0.01       0.54      25.06      34.04      19.51       0.00       0.00       0.00
 1995  69 17:32:47          0.08       0.05       0.03       0.00       0.02       0.35      23.80      33.13      19.09       0.00       0.00       0.00
 1995  69 18:02:54          0.07       0.06       0.06       0.00       0.01       0.36      23.61      32.74      18.82       0.00       0.00       0.00
 1995  69 18:33:01          0.01       0.06       0.06       0.00       0.01       0.30      23.29      31.98      18.01       0.00       0.00       0.00
 1995  69 19:03:07          0.01       0.22       0.05       0.00       0.01       0.45      23.39      37.26      18.19       0.00       0.00       0.00
 1995  69 19:33:14          0.00       0.36       0.05       0.00       0.01       0.69      22.77      42.81      18.07       0.00       0.00       0.00
 1995  69 20:03:21          0.00       0.36       0.06       0.00       0.01       0.67      23.26      43.62      18.36       0.00       0.00       0.00
 1995  69 20:33:28          0.00       0.28       0.05       0.01       0.01       0.61      23.37      40.97      17.77       0.00       0.00       0.00
 1995  69 21:03:35          0.03       0.49       0.05       0.00       0.01       0.84      23.11      47.09      18.27       0.00       0.00       0.00
 1995  69 21:33:41          0.02       0.86       0.05       0.01       0.01       1.31      23.26      60.91      18.12       0.00       0.00       0.01
 1995  69 22:03:48          0.01       1.05       0.06       0.01       0.01       1.61      22.95      67.42      18.06       0.00       0.00       0.00
 1995  69 22:33:55          0.00       1.20       0.05       0.01       0.01       1.77      22.80      70.51      18.13       0.00       0.00       0.00
 1995  69 23:04:02          0.01       1.09       0.06       0.01       0.00       1.61      22.82      68.16      17.80       0.00       0.00       0.00
 1995  69 23:34:09          0.01       0.96       0.05       0.01       0.01       1.40      23.31      60.87      18.03       0.00       0.00       0.01
 1995  69 23:52:12          0.01       0.67       0.05       0.01       0.01       1.05      22.81      53.21      18.35       0.00       0.00       0.00
 1995  70  0:28:21          0.00       0.67       0.05       0.01       0.01       1.06      22.86      54.00      18.02       0.00       0.00       0.00
 1995  70  0:58:27          0.01       0.74       0.06       0.01       0.01       1.16      23.36      55.88      17.99       0.00       0.00       0.01
 1995  70  1:28:34          0.01       0.81       0.05       0.00       0.02       1.29      23.05      57.87      18.00       0.00       0.00       0.00
 1995  70  1:58:41          0.00       0.27       0.04       0.00       0.01       0.50      23.24      37.01      18.12       0.00       0.00       0.00
 1995  70  2:28:48          0.00       0.13       0.03       0.00       0.01       0.26      23.06      31.56      17.96       0.00       0.00       0.00
 1995  70  2:58:55          0.00       0.11       0.02       0.00       0.01       0.24      22.72      31.55      17.90       0.00       0.00       0.00
 1995  70  3:29:02          0.00       0.12       0.02       0.00       0.00       0.24      23.19      31.65      17.82       0.00       0.00       0.00
 1995  70  3:59:08          0.00       0.09       0.03       0.00       0.01       0.25      22.92      31.12      18.00       0.00       0.00       0.00
 1995  70  4:29:15          0.00       0.17       0.03       0.01       0.01       0.34      23.14      33.56      18.02       0.00       0.00       0.00
 1995  70  4:59:22          0.00       0.22       0.05       0.00       0.00       0.43      22.99      35.35      17.88       0.00       0.00       0.00
 1995  70  5:29:29          0.00       0.23       0.04       0.00       0.01       0.49      22.88      35.92      17.83       0.00       0.00       0.00
 1995  70  5:59:36          0.01       0.20       0.04       0.00       0.01       0.44      23.35      36.14      17.67       0.00       0.00       0.00
 1995  70  6:29:42          0.01       0.27       0.02       0.00       0.00       0.45      23.09      36.50      17.70       0.00       0.00       0.00
 1995  70  6:59:49          0.01       0.64       0.06       0.00       0.01       1.08      23.60      52.82      17.89       0.00       0.00       0.00
 1995  70  7:29:56          0.05       0.76       0.04       0.01       0.01       1.15      23.49      55.34      18.18       0.00       0.00       0.00
 1995  70  8:00:03          0.08       1.47       0.06       0.01       0.01       2.00      23.89      78.84      17.76       0.00       0.00       0.00
 1995  70  8:30:10          0.12       3.16       0.08       0.03       0.01       4.11      24.08     129.55      18.09       0.00       0.00       0.01
 1995  70  9:00:16          0.12       2.31       0.06       0.02       0.01       3.06      24.58     101.33      18.16       0.00       0.00       0.01
 1995  70  9:30:23          0.11       2.07       0.07       0.04       0.01       2.81      24.83      94.83      18.14       0.00       0.00       0.00
 1995  70 10:00:30          0.13       3.64       0.08       0.02       0.01       4.60      23.63     151.32      18.25       0.00       0.00       0.00
 1995  70 10:30:37          0.23       5.16       0.12       0.03       0.01       6.48      24.06     199.78      18.44       0.00       0.00       0.01
 1995  70 11:00:44          0.24       6.08       0.11       0.08       0.02       7.59      23.91     232.98      17.80       0.00       0.00       0.01
 1995  70 11:30:50          0.23       6.70       0.13       0.06       0.03       8.32      23.91     245.27      17.88       0.00       0.00       0.01
 1995  70 12:00:57          0.19       4.94       0.11       0.04       0.01       6.15      23.55     194.49      18.41       0.00       0.00       0.01
 1995  70 12:31:04          0.19       4.08       0.08       0.03       0.01       5.15      23.36     163.06      18.52       0.00       0.00       0.00
 1995  70 13:01:11          0.19       3.27       0.07       0.02       0.02       4.17      23.17     135.04      18.44       0.00       0.00       0.01
 1995  70 13:31:17          0.28       3.59       0.09       0.02       0.01       4.64      23.72     145.58      19.08       0.00       0.00       0.01
 1995  70 14:01:24          0.40       5.53       0.08       0.05       0.01       7.00      24.23     206.45      19.66       0.00       0.00       0.01
 1995  70 14:31:31          0.45       6.26       0.12       0.06       0.02       7.89      23.81     233.48      19.37       0.00       0.00       0.02
 1995  70 15:01:38          0.44       5.19       0.11       0.03       0.03       6.78      24.07     204.12      18.60       0.00       0.00       0.00
 1995  70 15:31:45          0.43       7.12       0.13       0.05       0.03       9.07      24.18     261.84      19.46       0.00       0.00       0.01
 1995  70 16:01:51          0.52       8.95       0.20       0.08       0.04      11.32      23.67     317.70      20.51       0.00       0.01       0.01
 1995  70 16:31:58          0.54       9.68       0.20       0.08       0.04      12.18      24.19     339.60      21.09       0.00       0.01       0.02
 1995  70 17:02:05          0.76      10.13       0.22       0.10       0.05      12.94      24.84     367.08      20.30       0.00       0.01       0.02
 1995  70 17:32:12          0.78       9.60       0.20       0.10       0.03      12.23      24.59     338.71      21.09       0.00       0.00       0.02
 1995  70 18:02:18          1.04       9.14       0.19       0.09       0.04      11.92      25.22     319.25      22.02       0.00       0.00       0.02
 1995  70 18:32:25          1.16       8.85       0.18       0.07       0.03      11.62      26.10     316.97      21.97       0.00       0.00       0.01
 1995  70 19:02:32          1.31      13.98       0.24       0.13       0.05      17.80      27.05     495.02      22.26       0.00       0.00       0.02
 1995  70 19:32:39          1.52      15.64       0.26       0.15       0.06      20.14      28.09     539.53      23.31       0.00       0.00       0.04
 1995  70 20:02:46          1.77      17.10       0.34       0.17       0.10      21.91      28.17     589.02      25.84       0.00       0.01       0.04
 1995  70 20:32:52          1.85      17.91       0.32       0.16       0.06      22.97      29.00     603.75      26.65       0.00       0.01       0.01
 1995  70 21:02:59          1.82      15.66       0.28       0.13       0.05      20.42      29.74     539.34      27.31       0.00       0.00       0.02
 1995  70 21:33:06          2.08      15.74       0.26       0.15       0.05      20.42      30.99     520.71      28.11       0.00       0.01       0.01
 1995  70 22:03:13          2.16      14.57       0.28       0.16       0.06      19.48      33.06     495.22      32.15       0.00       0.01       0.04
 1995  70 22:33:20          1.74      12.81       0.26       0.15       0.05      17.12      29.11     454.90      31.05       0.00       0.01       0.02
 1995  70 23:03:27          0.60       8.17       0.21       0.07       0.03      10.69      24.59     300.24      21.75       0.00       0.01       0.01
 1995  70 23:33:33          0.18       4.61       0.16       0.05       0.02       6.28      23.71     183.48      20.11       0.00       0.00       0.01
 1995  70 23:51:38          0.23       3.88       0.14       0.03       0.01       5.26      23.77     155.92      21.01       0.00       0.00       0.01
 1995  71  0:30:46          0.37       7.20       0.20       0.06       0.02       9.51      24.51     268.22      22.15       0.00       0.00       0.01
 1995  71  1:00:53          0.50       7.92       0.27       0.10       0.04      10.67      24.20     299.66      23.07       0.00       0.00       0.02
 1995  71  1:31:00          0.44       6.17       0.26       0.07       0.02       8.57      24.91     244.03      23.19       0.00       0.01       0.02
 1995  71  2:01:07          0.48       5.56       0.21       0.05       0.02       7.67      26.19     212.37      22.43       0.00       0.00       0.01
 1995  71  2:31:13          0.19       5.39       0.22       0.06       0.03       7.04      23.78     204.73      20.16       0.00       0.00       0.01
 1995  71  3:01:20          0.11       4.92       0.14       0.04       0.03       6.37      22.69     201.43      18.15       0.00       0.00       0.01
 1995  71  3:31:27          0.08       4.54       0.13       0.03       0.01       5.83      23.28     185.63      17.84       0.00       0.00       0.01
 1995  71  4:01:34          0.04       4.22       0.12       0.03       0.02       5.32      22.76     173.51      17.69       0.00       0.00       0.01
 1995  71  4:31:41          0.04       4.13       0.14       0.04       0.01       5.29      22.76     170.22      18.17       0.00       0.01       0.01
 1995  71  5:01:47          0.04       3.10       0.15       0.03       0.03       4.15      22.75     137.95      18.80       0.00       0.00       0.01
 1995  71  5:31:54          0.01       3.41       0.13       0.03       0.01       4.36      23.02     150.06      17.98       0.00       0.00       0.01
 1995  71  6:02:01          0.03       4.51       0.15       0.03       0.02       5.62      22.84     181.06      17.90       0.00       0.00       0.01
 1995  71  6:32:08          0.01       4.62       0.14       0.04       0.01       5.66      22.82     177.88      17.84       0.00       0.00       0.01
 1995  71  7:02:14          0.02       4.52       0.11       0.03       0.01       5.59      23.13     178.59      18.00       0.00       0.00       0.01
 1995  71  7:32:21          0.01       3.63       0.10       0.03       0.01       4.50      22.95     145.28      18.09       0.00       0.00       0.01
 1995  71  8:02:28          0.01       3.80       0.09       0.02       0.01       4.76      22.80     155.53      17.90       0.00       0.00       0.00
 1995  71  8:32:35          0.01       3.57       0.10       0.03       0.02       4.43      22.78     142.18      17.91       0.00       0.00       0.01
 1995  71  9:02:42          0.01       3.83       0.10       0.03       0.01       4.69      22.60     154.81      17.44       0.00       0.00       0.01
 1995  71  9:32:48          0.02       3.93       0.11       0.02       0.02       4.92      22.49     153.86      17.75       0.00       0.00       0.01
 1995  71 10:02:55          0.01       3.77       0.12       0.04       0.02       4.68      22.61     150.59      17.58       0.00       0.00       0.01
 1995  71 10:33:02          0.02       3.45       0.11       0.03       0.02       4.40      22.61     143.34      17.65       0.00       0.00       0.01
 1995  71 11:03:09          0.01       3.36       0.09       0.01       0.02       4.25      22.85     139.39      17.91       0.00       0.00       0.00
 1995  71 11:33:16          0.01       3.02       0.08       0.03       0.02       3.92      22.48     132.09      17.75       0.00       0.00       0.01
 1995  71 12:03:23          0.01       2.71       0.08       0.03       0.01       3.47      22.77     122.33      17.45       0.00       0.00       0.01
 1995  71 12:33:29          0.07       2.99       0.11       0.02       0.01       3.90      22.85     129.17      17.84       0.00       0.00       0.00
 1995  71 13:03:36          0.01       3.66       0.09       0.01       0.01       4.59      22.50     149.66      17.63       0.00       0.00       0.00
 1995  71 13:33:43          0.09       3.28       0.09       0.04       0.01       4.35      23.22     141.64      18.16       0.00       0.00       0.01
 1995  71 14:03:50          0.33       3.05       0.09       0.03       0.01       4.26      23.65     132.35      21.80       0.00       0.00       0.01
 1995  71 14:33:57          0.08       2.99       0.11       0.02       0.01       3.96      23.16     130.05      18.49       0.00       0.00       0.01
 1995  71 15:04:03          0.08       3.47       0.08       0.02       0.01       4.47      23.42     143.54      18.66       0.00       0.00       0.00
 1995  71 15:34:10          0.04       2.50       0.09       0.02       0.01       3.27      23.34     113.89      18.20       0.00       0.00       0.01
 1995  71 16:04:17          0.06       2.04       0.06       0.02       0.01       2.74      24.12      95.76      17.91       0.00       0.00       0.01
 1995  71 16:34:24          0.10       2.97       0.11       0.03       0.02       3.94      23.62     127.55      18.43       0.00       0.00       0.01
 1995  71 17:04:31          0.22       2.93       0.08       0.02       0.02       3.98      24.42     130.42      19.13       0.00       0.00       0.00
 1995  71 17:34:37          0.01       2.13       0.06       0.02       0.01       2.74      22.69     101.45      17.79       0.00       0.00       0.01
 1995  71 18:04:44          0.00       1.73       0.06       0.02       0.01       2.34      22.55      87.93      17.84       0.00       0.00       0.00
 1995  71 18:34:51          0.00       1.69       0.09       0.01       0.01       2.30      22.89      87.64      17.70       0.00       0.00       0.00
 1995  71 19:04:58          0.01       1.99       0.07       0.02       0.01       2.67      22.49      97.05      18.02       0.00       0.00       0.00
 1995  71 19:35:04          0.00       2.50       0.11       0.02       0.01       3.26      23.13     113.11      17.76       0.00       0.00       0.01
 1995  71 20:05:11          0.01       4.63       0.09       0.05       0.01       5.71      22.49     179.32      17.73       0.00       0.00       0.01
 1995  71 20:35:18          0.01       7.44       0.15       0.06       0.02       8.97      22.67     271.25      17.87       0.00       0.01       0.02
 1995  71 21:05:25          0.01       7.78       0.18       0.04       0.02       9.51      22.88     293.63      17.34       0.00       0.00       0.00
 1995  71 21:35:31          0.02       8.78       0.16       0.07       0.02      10.57      22.63     316.65      18.01       0.00       0.01       0.01
 1995  71 22:05:38          0.03       7.32       0.16       0.05       0.04       8.80      22.84     269.74      17.55       0.00       0.00       0.01
 1995  71 22:35:45          0.01       6.93       0.16       0.06       0.03       8.34      22.64     256.21      17.93       0.00       0.01       0.01
 1995  71 23:05:52          0.04       7.09       0.17       0.05       0.02       8.62      22.57     259.19      18.09       0.00       0.00       0.01
 1995  71 23:35:59          0.02       6.69       0.18       0.05       0.03       8.30      23.06     250.44      17.89       0.00       0.01       0.01
 1995  71 23:51:02          0.01       7.08       0.13       0.07       0.01       8.52      22.78     260.05      17.75       0.00       0.00       0.01
 1995  72  0:30:11          0.01       6.52       0.16       0.07       0.03       8.03      23.02     245.30      18.08       0.00       0.00       0.01
 1995  72  1:00:18          0.02       6.44       0.18       0.05       0.03       8.13      22.79     248.32      17.81       0.00       0.00       0.01
 1995  72  1:30:24          0.02       7.01       0.13       0.06       0.04       8.73      22.74     263.72      17.82       0.00       0.00       0.01
 1995  72  2:00:31          0.01       6.25       0.18       0.06       0.03       7.75      22.71     239.81      17.71       0.00       0.00       0.01
 1995  72  2:30:38          0.03       6.41       0.17       0.06       0.03       8.06      22.73     244.19      18.00       0.00       0.01       0.02
 1995  72  3:00:45          0.02       6.62       0.15       0.05       0.03       8.15      22.97     259.13      17.77       0.00       0.01       0.01
 1995  72  3:30:51          0.01       7.21       0.16       0.06       0.02       8.87      22.77     269.54      17.74       0.00       0.01       0.01
 1995  72  4:00:58          0.03       5.37       0.14       0.03       0.02       6.59      22.95     205.89      18.05       0.00       0.01       0.00
 1995  72  4:31:05          0.00       4.30       0.14       0.03       0.02       5.42      22.97     175.36      17.50       0.00       0.00       0.01
 1995  72  5:01:12          0.01       2.87       0.08       0.02       0.01       3.72      22.43     125.10      17.69       0.00       0.00       0.01
 1995  72  5:31:19          0.01       3.19       0.08       0.01       0.01       4.03      22.57     128.90      18.17       0.00       0.00       0.01
 1995  72  6:01:26          0.01       3.35       0.09       0.03       0.02       4.21      22.71     143.68      17.77       0.00       0.00       0.01
 1995  72  6:31:32          0.01       3.01       0.08       0.02       0.02       3.81      22.81     129.65      17.38       0.00       0.00       0.01
 1995  72  7:01:39          0.01       3.30       0.10       0.03       0.01       4.13      22.66     139.64      17.83       0.00       0.00       0.01
 1995  72  7:31:46          0.00       3.42       0.11       0.02       0.01       4.35      22.82     140.12      17.57       0.00       0.00       0.00
 1995  72  8:01:53          0.01       3.28       0.09       0.02       0.01       4.20      22.98     138.67      17.99       0.00       0.00       0.01
 1995  72  8:32:00          0.02       3.23       0.08       0.02       0.01       4.10      22.73     136.80      17.86       0.00       0.00       0.01
 1995  72  9:02:06          0.25       3.64       0.09       0.03       0.02       4.81      24.25     142.21      19.07       0.00       0.01       0.01
 1995  72  9:32:13          0.38       3.04       0.08       0.02       0.02       4.29      23.69     129.68      22.03       0.00       0.00       0.01
 1995  72 10:02:20          0.61       2.98       0.09       0.02       0.02       4.32      26.73     125.04      21.01       0.00       0.00       0.01
 1995  72 10:32:27          0.02       3.01       0.08       0.02       0.02       3.74      22.50     124.30      17.56       0.00       0.00       0.01
 1995  72 11:02:34          0.04       3.06       0.10       0.03       0.01       3.94      23.16     132.64      17.43       0.00       0.00       0.01
 1995  72 11:32:40          0.02       3.96       0.09       0.02       0.01       4.95      22.55     159.36      17.53       0.00       0.00       0.01
 1995  72 12:02:47          0.00       4.66       0.11       0.03       0.01       5.83      22.81     176.59      17.52       0.00       0.01       0.01
 1995  72 12:32:54          0.01       4.31       0.10       0.02       0.02       5.34      22.87     172.39      17.79       0.00       0.00       0.01
 1995  72 13:03:01          0.00       4.37       0.09       0.02       0.01       5.44      22.48     169.38      17.86       0.00       0.00       0.01
 1995  72 13:33:08          0.01       4.81       0.12       0.03       0.02       5.96      22.47     190.63      17.72       0.00       0.00       0.01
 1995  72 14:03:14          0.01       4.39       0.12       0.03       0.02       5.51      22.55     175.95      17.68       0.00       0.01       0.01
 1995  72 14:33:21          0.02       4.36       0.10       0.02       0.02       5.33      22.75     168.70      17.77       0.00       0.00       0.00
 1995  72 15:03:28          0.01       4.18       0.13       0.03       0.02       5.15      22.70     172.58      17.80       0.00       0.00       0.01
 1995  72 15:33:35          0.01       4.64       0.11       0.02       0.01       5.66      22.78     183.10      17.79       0.00       0.00       0.01
 1995  72 16:03:41          0.02       5.14       0.13       0.04       0.02       6.30      22.99     198.76      17.76       0.00       0.00       0.00
 1995  72 16:33:48          0.01       5.15       0.13       0.04       0.02       6.25      22.51     202.50      17.31       0.00       0.00       0.01
 1995  72 17:03:55          0.01       5.43       0.12       0.04       0.04       6.60      22.93     207.43      17.84       0.00       0.00       0.01
 1995  72 17:34:02          0.02       5.59       0.13       0.05       0.03       6.80      22.76     209.66      17.78       0.00       0.00       0.02
 1995  72 18:04:08          0.02       5.68       0.16       0.04       0.02       6.99      22.86     217.44      17.79       0.00       0.01       0.01
 1995  72 18:34:15          0.03       6.03       0.13       0.04       0.03       7.38      22.75     227.86      17.72       0.00       0.01       0.01
 1995  72 19:04:22          0.02       5.80       0.12       0.04       0.02       7.07      22.71     216.13      18.00       0.00       0.00       0.01
 1995  72 19:34:29          0.01       5.96       0.14       0.04       0.02       7.32      22.57     226.01      17.56       0.00       0.00       0.01
 1995  72 20:04:36          0.01       5.69       0.15       0.05       0.02       7.09      22.89     216.60      17.61       0.00       0.00       0.02
 1995  72 20:34:42          0.02       4.53       0.12       0.04       0.02       5.65      22.79     185.19      17.81       0.00       0.00       0.01
 1995  72 21:04:49          0.00       4.68       0.12       0.04       0.02       5.79      22.66     186.79      17.86       0.00       0.00       0.02
 1995  72 21:34:56          0.01       4.61       0.12       0.06       0.03       5.77      22.47     181.97      17.72       0.00       0.00       0.01
 1995  72 22:05:03          0.02       3.87       0.08       0.03       0.02       4.91      22.86     164.79      17.86       0.00       0.00       0.00
 1995  72 22:35:10          0.01       4.39       0.09       0.03       0.02       5.28      22.58     168.65      17.55       0.00       0.00       0.01
 1995  72 23:05:16          0.01       4.73       0.08       0.04       0.02       5.79      22.76     183.51      17.39       0.00       0.01       0.00
 1995  72 23:35:23          0.04       5.45       0.10       0.03       0.02       6.57      22.86     208.44      17.81       0.00       0.00       0.01
 1995  72 23:50:27          0.01       4.47       0.09       0.03       0.01       5.57      22.57     184.11      18.05       0.00       0.00       0.01
 1995  73  0:29:35          0.02       4.72       0.10       0.01       0.02       5.81      22.51     184.26      18.14       0.00       0.00       0.00
 1995  73  0:59:42          0.00       5.17       0.10       0.04       0.02       6.23      22.31     193.79      17.81       0.00       0.00       0.01
 1995  73  1:29:49          0.01       5.55       0.13       0.03       0.02       6.73      22.42     209.46      17.69       0.00       0.00       0.01
 1995  73  1:59:56          0.01       5.53       0.12       0.04       0.03       6.58      22.51     204.80      17.19       0.00       0.00       0.01
 1995  73  2:30:03          0.01       8.08       0.16       0.08       0.03       9.62      22.73     288.12      17.66       0.00       0.00       0.01
 1995  73  3:00:09          0.01       8.18       0.15       0.06       0.03       9.56      22.55     288.59      17.83       0.00       0.00       0.01
 1995  73  3:30:16          0.01       7.53       0.11       0.06       0.03       8.79      22.55     273.69      17.78       0.00       0.00       0.01
