 STICS SELECTED RATES
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19950201_V01.DAT;1
         FIFO mode is OFF    TGS mode is OFF      Telemetry mode is Science mode     
 YEAR DOY HR:MIN:SEC          H        He2        He1        BR0        BR1        BR2      FSR12      FSR34      FSR56         O1    Fe14&16     Fe9&10 
 1995  38 21:06:01          0.00       0.01       0.01       0.00       0.00       0.05      22.75      26.02      17.52       0.00       0.00       0.00
 1995  38 21:35:30          0.00       0.01       0.01       0.00       0.00       0.04      22.19      25.95      17.54       0.00       0.00       0.00
 1995  38 22:04:59          0.00       0.01       0.01       0.00       0.00       0.06      23.09      26.13      17.55       0.00       0.00       0.00
 1995  38 22:34:29          0.00       0.01       0.01       0.00       0.00       0.06      22.65      27.80      17.62       0.00       0.00       0.00
 1995  38 23:03:58          0.01       0.01       0.01       0.00       0.00       0.04      22.51      27.23      17.85       0.00       0.00       0.00
 1995  38 23:33:27          0.02       0.01       0.01       0.00       0.00       0.08      22.57      27.57      17.93       0.00       0.00       0.00
 1995  38 23:51:09          0.02       0.01       0.01       0.00       0.00       0.07      22.48      27.95      18.15       0.00       0.00       0.00
 1995  39  0:29:29          0.04       0.01       0.01       0.00       0.00       0.09      22.43      27.58      18.07       0.00       0.00       0.00
 1995  39  0:58:58          0.03       0.01       0.00       0.00       0.00       0.06      22.81      27.08      18.16       0.00       0.00       0.00
 1995  39  1:28:27          0.03       0.01       0.01       0.00       0.00       0.06      22.37      26.06      18.33       0.00       0.00       0.00
 1995  39  1:57:57          0.01       0.01       0.00       0.00       0.01       0.04      22.98      26.91      18.21       0.00       0.00       0.00
 1995  39  2:27:26          0.01       0.00       0.00       0.00       0.01       0.05      22.64      27.05      17.65       0.00       0.00       0.00
 1995  39  2:56:55          0.02       0.01       0.00       0.00       0.00       0.06      22.29      26.62      17.82       0.00       0.00       0.00
 1995  39  3:26:24          0.01       0.01       0.01       0.00       0.00       0.04      22.31      26.16      18.00       0.00       0.00       0.00
 1995  39  3:55:54          0.01       0.00       0.01       0.00       0.00       0.03      22.33      25.20      17.25       0.00       0.00       0.00
 1995  39  4:25:23          0.00       0.00       0.01       0.00       0.00       0.02      22.49      25.87      17.41       0.00       0.00       0.00
 1995  39  4:54:52          0.00       0.01       0.00       0.00       0.00       0.05      22.16      25.47      17.37       0.00       0.00       0.00
 1995  39  5:24:21          0.00       0.01       0.01       0.00       0.00       0.04      22.51      25.98      17.48       0.00       0.00       0.00
 1995  39  5:53:51          0.00       0.00       0.00       0.00       0.00       0.01      22.19      25.35      17.09       0.00       0.00       0.00
 1995  39  6:23:20          0.00       0.00       0.00       0.00       0.00       0.04      22.18      25.32      17.36       0.00       0.00       0.00
 1995  39  6:52:49          0.00       0.00       0.01       0.00       0.00       0.02      22.42      25.40      16.98       0.00       0.00       0.00
 1995  39  7:22:18          0.00       0.00       0.01       0.00       0.00       0.02      21.66      25.04      17.24       0.00       0.00       0.00
 1995  39  7:51:48          0.00       0.00       0.01       0.00       0.00       0.02      22.08      25.07      17.44       0.00       0.00       0.00
 1995  39  8:21:17          0.00       0.00       0.00       0.00       0.00       0.02      22.25      25.63      17.65       0.00       0.00       0.00
 1995  39  8:50:46          0.00       0.00       0.00       0.00       0.00       0.02      22.05      25.15      16.99       0.00       0.00       0.00
 1995  39  9:20:15          0.00       0.00       0.00       0.00       0.00       0.01      22.13      25.12      17.40       0.00       0.00       0.00
 1995  39  9:49:45          0.00       0.00       0.00       0.00       0.00       0.01      22.17      24.56      17.21       0.00       0.00       0.00
 1995  39 10:19:14          0.00       0.00       0.00       0.00       0.00       0.01      21.88      24.97      17.11       0.00       0.00       0.00
 1995  39 10:48:43          0.00       0.00       0.00       0.00       0.00       0.01      21.98      24.54      17.14       0.00       0.00       0.00
 1995  39 11:18:12          0.00       0.00       0.00       0.00       0.00       0.00      22.06      24.52      16.88       0.00       0.00       0.00
 1995  39 11:47:42          0.00       0.00       0.00       0.00       0.00       0.01      22.15      24.48      16.73       0.00       0.00       0.00
 1995  39 12:17:11          0.00       0.00       0.00       0.00       0.00       0.01      22.15      24.82      17.42       0.00       0.00       0.00
 1995  39 12:46:40          0.00       0.00       0.00       0.00       0.00       0.01      22.29      25.22      17.11       0.00       0.00       0.00
 1995  39 13:16:09          0.00       0.00       0.00       0.00       0.00       0.01      22.51      24.87      17.22       0.00       0.00       0.00
 1995  39 13:45:39          0.00       0.00       0.01       0.00       0.00       0.01      22.34      25.05      17.45       0.00       0.00       0.00
 1995  39 14:15:08          0.00       0.00       0.00       0.00       0.00       0.01      22.45      25.31      17.31       0.00       0.00       0.00
 1995  39 14:44:37          0.00       0.00       0.00       0.00       0.00       0.01      22.19      25.72      17.33       0.00       0.00       0.00
 1995  39 15:14:07          0.00       0.00       0.00       0.00       0.01       0.03      22.38      25.66      17.77       0.00       0.00       0.00
 1995  39 15:43:36          0.00       0.00       0.01       0.00       0.00       0.01      22.70      25.27      17.71       0.00       0.00       0.00
 1995  39 16:13:05          0.00       0.00       0.00       0.00       0.00       0.00      22.25      25.11      17.43       0.00       0.00       0.00
 1995  39 16:42:34          0.00       0.00       0.00       0.00       0.00       0.00      22.50      24.41      18.01       0.00       0.00       0.00
 1995  39 17:12:04          0.00       0.00       0.00       0.00       0.00       0.00      22.03      25.18      17.49       0.00       0.00       0.00
 1995  39 17:41:33          0.00       0.00       0.01       0.00       0.00       0.01      22.16      24.88      17.58       0.00       0.00       0.00
 1995  39 18:11:02          0.00       0.00       0.00       0.00       0.00       0.01      22.98      25.17      17.61       0.00       0.00       0.00
 1995  39 18:40:32          0.00       0.00       0.00       0.00       0.00       0.01      22.47      25.28      17.65       0.00       0.00       0.00
 1995  39 19:10:01          0.00       0.00       0.00       0.00       0.00       0.01      22.70      25.15      17.93       0.00       0.00       0.00
 1995  39 19:39:30          0.00       0.00       0.00       0.00       0.00       0.01      22.72      25.00      17.84       0.00       0.00       0.00
 1995  39 20:08:59          0.00       0.00       0.00       0.00       0.00       0.01      22.81      25.01      17.91       0.00       0.00       0.00
 1995  39 20:38:29          0.00       0.00       0.00       0.00       0.00       0.00      22.56      24.99      17.32       0.00       0.00       0.00
 1995  39 21:07:58          0.00       0.00       0.00       0.00       0.00       0.01      22.32      24.75      17.56       0.00       0.00       0.00
 1995  39 21:37:27          0.00       0.00       0.00       0.00       0.00       0.00      22.76      25.05      17.56       0.00       0.00       0.00
 1995  39 22:06:56          0.00       0.00       0.00       0.00       0.00       0.00      22.68      25.18      17.22       0.00       0.00       0.00
 1995  39 22:36:26          0.00       0.00       0.00       0.00       0.00       0.00      22.03      24.85      17.89       0.00       0.00       0.00
 1995  39 23:05:55          0.00       0.00       0.00       0.00       0.00       0.00      22.30      24.93      17.30       0.00       0.00       0.00
 1995  39 23:35:24          0.00       0.00       0.00       0.00       0.00       0.00      22.34      24.86      17.85       0.00       0.00       0.00
 1995  39 23:50:09          0.00       0.00       0.00       0.00       0.00       0.00      22.69      24.31      17.77       0.00       0.00       0.00
 1995  40  0:28:29          0.00       0.00       0.00       0.00       0.00       0.00      22.43      24.68      17.38       0.00       0.00       0.00
 1995  40  0:57:58          0.00       0.00       0.00       0.00       0.00       0.00      22.18      24.72      17.80       0.00       0.00       0.00
 1995  40  1:27:27          0.00       0.00       0.00       0.00       0.00       0.00      22.63      24.87      17.43       0.00       0.00       0.00
 1995  40  1:56:57          0.00       0.00       0.00       0.00       0.00       0.01      22.35      24.64      17.42       0.00       0.00       0.00
 1995  40  2:26:26          0.00       0.00       0.00       0.00       0.00       0.00      22.15      24.80      17.66       0.00       0.00       0.00
 1995  40  2:55:55          0.00       0.00       0.00       0.00       0.00       0.00      22.38      25.10      17.58       0.00       0.00       0.00
 1995  40  3:25:24          0.00       0.00       0.00       0.00       0.00       0.01      22.53      24.99      17.74       0.00       0.00       0.00
 1995  40  3:54:54          0.00       0.00       0.00       0.00       0.00       0.00      22.51      24.92      17.44       0.00       0.00       0.00
 1995  40  4:24:23          0.00       0.00       0.00       0.00       0.00       0.01      22.37      24.74      17.34       0.00       0.00       0.00
 1995  40  4:53:52          0.00       0.00       0.00       0.00       0.00       0.00      22.88      24.52      17.61       0.00       0.00       0.00
 1995  40  5:23:21          0.00       0.00       0.00       0.00       0.00       0.00      22.26      24.83      17.65       0.00       0.00       0.00
 1995  40  5:52:51          0.00       0.00       0.00       0.00       0.00       0.01      22.33      25.01      17.67       0.00       0.00       0.00
 1995  40  6:22:20          0.00       0.00       0.00       0.00       0.00       0.00      22.90      25.14      17.77       0.00       0.00       0.00
 1995  40  6:51:49          0.00       0.00       0.00       0.00       0.00       0.01      22.89      25.09      17.74       0.00       0.00       0.00
 1995  40  7:21:18          0.00       0.00       0.00       0.00       0.00       0.00      22.64      24.99      17.73       0.00       0.00       0.00
 1995  40  7:50:48          0.00       0.00       0.00       0.00       0.00       0.01      22.81      25.08      17.64       0.00       0.00       0.00
 1995  40  8:20:17          0.00       0.00       0.00       0.00       0.00       0.00      22.93      24.91      17.77       0.00       0.00       0.00
 1995  40  8:49:46          0.00       0.00       0.00       0.00       0.00       0.00      22.37      25.30      17.84       0.00       0.00       0.00
 1995  40  9:19:15          0.00       0.00       0.00       0.00       0.00       0.00      22.73      25.11      17.65       0.00       0.00       0.00
 1995  40  9:48:45          0.00       0.00       0.00       0.00       0.00       0.00      22.98      25.27      17.86       0.00       0.00       0.00
 1995  40 10:18:14          0.00       0.00       0.00       0.00       0.00       0.00      22.82      25.15      17.65       0.00       0.00       0.00
 1995  40 10:47:43          0.00       0.00       0.00       0.00       0.00       0.00      23.00      24.69      17.81       0.00       0.00       0.00
 1995  40 11:17:12          0.00       0.00       0.00       0.00       0.00       0.00      22.79      25.31      17.86       0.00       0.00       0.00
 1995  40 11:46:42          0.00       0.00       0.00       0.00       0.00       0.01      22.75      25.12      17.81       0.00       0.00       0.00
 1995  40 12:16:11          0.00       0.00       0.00       0.00       0.00       0.00      22.74      25.23      18.01       0.00       0.00       0.00
 1995  40 12:45:40          0.00       0.00       0.00       0.00       0.00       0.00      22.77      25.10      17.99       0.00       0.00       0.00
 1995  40 13:15:09          0.00       0.00       0.00       0.00       0.00       0.00      22.63      25.13      17.83       0.00       0.00       0.00
 1995  40 13:44:39          0.00       0.00       0.00       0.00       0.00       0.00      23.12      25.30      17.89       0.00       0.00       0.00
 1995  40 14:14:08          0.00       0.00       0.00       0.00       0.00       0.00      23.08      25.07      17.67       0.00       0.00       0.00
 1995  40 14:43:37          0.00       0.00       0.00       0.00       0.00       0.00      22.98      25.45      17.50       0.00       0.00       0.00
 1995  40 15:13:06          0.00       0.00       0.00       0.00       0.00       0.01      22.54      24.81      17.95       0.00       0.00       0.00
 1995  40 15:42:36          0.00       0.00       0.00       0.00       0.00       0.00      22.97      25.30      18.02       0.00       0.00       0.00
 1995  40 16:12:05          0.00       0.00       0.00       0.00       0.00       0.00      22.88      25.11      17.77       0.00       0.00       0.00
 1995  40 16:41:34          0.00       0.00       0.00       0.00       0.00       0.00      23.08      25.14      17.65       0.00       0.00       0.00
 1995  40 17:11:03          0.00       0.00       0.00       0.00       0.00       0.00      22.78      25.63      17.98       0.00       0.00       0.00
 1995  40 17:40:33          0.00       0.00       0.00       0.00       0.00       0.00      23.22      25.53      17.98       0.00       0.00       0.00
 1995  40 18:10:02          0.00       0.00       0.00       0.00       0.00       0.00      23.04      25.28      17.66       0.00       0.00       0.00
 1995  40 18:39:31          0.00       0.00       0.00       0.00       0.00       0.00      22.75      25.20      17.96       0.00       0.00       0.00
 1995  40 19:09:00          0.00       0.00       0.00       0.00       0.00       0.00      22.68      25.04      17.76       0.00       0.00       0.00
 1995  40 19:38:30          0.00       0.00       0.00       0.00       0.00       0.00      23.16      25.36      17.78       0.00       0.00       0.00
 1995  40 20:07:59          0.00       0.00       0.00       0.00       0.00       0.00      22.84      25.16      17.80       0.00       0.00       0.00
 1995  40 20:37:28          0.00       0.00       0.00       0.00       0.00       0.00      22.40      25.15      17.67       0.00       0.00       0.00
 1995  40 21:06:57          0.00       0.00       0.00       0.00       0.00       0.00      23.10      24.94      18.04       0.00       0.00       0.00
 1995  40 21:36:27          0.00       0.00       0.00       0.00       0.00       0.00      23.06      25.00      17.58       0.00       0.00       0.00
 1995  40 22:05:56          0.00       0.00       0.00       0.00       0.00       0.00      22.71      24.91      18.30       0.00       0.00       0.00
 1995  40 22:35:25          0.00       0.00       0.00       0.00       0.00       0.00      22.65      24.98      17.56       0.00       0.00       0.00
 1995  40 23:04:54          0.00       0.00       0.00       0.00       0.00       0.00      22.71      24.87      17.87       0.00       0.00       0.00
 1995  40 23:34:24          0.00       0.00       0.00       0.00       0.00       0.00      22.95      24.90      17.67       0.00       0.00       0.00
 1995  40 23:52:05          0.00       0.00       0.00       0.00       0.00       0.00      22.38      24.88      17.38       0.00       0.00       0.00
 1995  41  0:30:25          0.00       0.00       0.00       0.00       0.00       0.00      22.63      24.79      17.73       0.00       0.00       0.00
 1995  41  0:59:55          0.00       0.00       0.00       0.00       0.00       0.00      22.77      25.06      17.81       0.00       0.00       0.00
 1995  41  1:29:24          0.00       0.00       0.00       0.00       0.00       0.00      22.51      24.88      17.69       0.00       0.00       0.00
 1995  41  1:58:53          0.00       0.00       0.00       0.00       0.00       0.00      22.67      25.02      17.52       0.00       0.00       0.00
 1995  41  2:28:22          0.00       0.00       0.00       0.00       0.00       0.00      22.34      24.51      17.91       0.00       0.00       0.00
 1995  41  2:57:52          0.00       0.00       0.00       0.00       0.00       0.00      22.33      24.81      17.68       0.00       0.00       0.00
 1995  41  3:27:21          0.00       0.00       0.00       0.00       0.00       0.00      22.43      25.06      17.80       0.00       0.00       0.00
 1995  41  3:56:50          0.00       0.00       0.00       0.00       0.00       0.00      22.55      24.80      17.68       0.00       0.00       0.00
 1995  41  4:26:19          0.00       0.00       0.00       0.00       0.00       0.00      23.01      24.79      17.61       0.00       0.00       0.00
 1995  41  4:55:49          0.00       0.00       0.00    1881.13    3731.91       0.00      22.76      24.44      17.94       0.00       0.00       0.00
 1995  41  5:25:18          0.00       0.00       0.00       0.00       0.00       0.00      22.96      24.73      17.48       0.00       0.00       0.00
 1995  41  5:54:47          0.00       0.00       0.00       0.00       0.00       0.00      23.14      25.09      17.61       0.00       0.00       0.00
 1995  41  6:24:16          0.00       0.00       0.00       0.00       0.00       0.00      22.57      24.48      17.85       0.00       0.00       0.00
 1995  41  6:53:46          0.00       0.00       0.00       0.00       0.00       0.00      22.88      24.95      17.33       0.00       0.00       0.00
 1995  41  7:23:15          0.00       0.00       0.00       0.00       0.00       0.00      22.74      24.95      17.51       0.00       0.00       0.00
 1995  41  7:52:44          0.00       0.00       0.00       0.00       0.00       0.00      22.59      24.85      17.44       0.00       0.00       0.00
 1995  41  8:22:13          0.00       0.00       0.00       0.00       0.00       0.00      22.81      25.01      17.78       0.00       0.00       0.00
 1995  41  8:51:43          0.00       0.00       0.00       0.00       0.00       0.00      22.73      24.56      17.74       0.00       0.00       0.00
 1995  41  9:21:12          0.00       0.00       0.00       0.00       0.00       0.00      22.47      25.05      17.80       0.00       0.00       0.00
 1995  41  9:50:41          0.00       0.00       0.00       0.00       0.00       0.00      22.79      24.93      17.58       0.00       0.00       0.00
 1995  41 10:20:10          0.00       0.00       0.00       0.00       0.00       0.00      22.63      24.83      17.76       0.00       0.00       0.00
 1995  41 10:49:40          0.00       0.00       0.00       0.00       0.00       0.00      22.71      24.87      17.69       0.00       0.00       0.00
 1995  41 11:19:09          0.00       0.00       0.00       0.00       0.00       0.01      22.85      24.83      17.64       0.00       0.00       0.00
 1995  41 11:48:38          0.00       0.00       0.00       0.00       0.00       0.00      22.71      24.88      17.68       0.00       0.00       0.00
 1995  41 12:18:07          0.00       0.00       0.00       0.00       0.00       0.00      22.70      24.95      17.75       0.00       0.00       0.00
 1995  41 12:47:37          0.00       0.00       0.00       0.00       0.00       0.00      22.87      25.12      17.80       0.00       0.00       0.00
 1995  41 13:17:06          0.00       0.00       0.00       0.00       0.00       0.00      22.95      24.89      17.56       0.00       0.00       0.00
 1995  41 13:46:35          0.00       0.00       0.00       0.00       0.00       0.00      22.44      24.59      17.60       0.00       0.00       0.00
 1995  41 14:16:04          0.00       0.00       0.00       0.00       0.00       0.00      22.12      24.81      17.78       0.00       0.00       0.00
 1995  41 14:45:34          0.00       0.00       0.00       0.00       0.00       0.00      22.97      24.89      17.65       0.00       0.00       0.00
 1995  41 15:15:03          0.00       0.00       0.00       0.00       0.00       0.00      22.88      24.83      17.77       0.00       0.00       0.00
 1995  41 15:44:32          0.00       0.00       0.00       0.00       0.00       0.00      22.68      24.90      17.39       0.00       0.00       0.00
 1995  41 16:14:01          0.00       0.00       0.00       0.00       0.00       0.00      22.96      25.14      17.63       0.00       0.00       0.00
 1995  41 16:43:31          0.00       0.00       0.00       0.00       0.00       0.00      22.77      25.20      17.85       0.00       0.00       0.00
 1995  41 17:13:00          0.00       0.00       0.00       0.00       0.00       0.00      22.71      24.95      17.85       0.00       0.00       0.00
 1995  41 17:42:29          0.00       0.00       0.00       0.00       0.00       0.00      22.76      24.84      17.55       0.00       0.00       0.00
 1995  41 18:11:58          0.00       0.00       0.00       0.00       0.00       0.00      23.16      24.74      17.91       0.00       0.00       0.00
 1995  41 18:41:28          0.00       0.00       0.00       0.00       0.00       0.00      22.69      25.20      17.42       0.00       0.00       0.00
 1995  41 19:10:57          0.00       0.00       0.00       0.00       0.00       0.00      22.99      25.16      17.81       0.00       0.00       0.00
 1995  41 19:40:26          0.00       0.00       0.00       0.00       0.00       0.00      22.73      25.00      17.71       0.00       0.00       0.00
 1995  41 20:09:55          0.00       0.00       0.00       0.00       0.00       0.00      22.32      25.05      18.02       0.00       0.00       0.00
 1995  41 20:39:25          0.00       0.00       0.00       0.00       0.00       0.00      22.57      24.83      17.52       0.00       0.00       0.00
 1995  41 21:08:54          0.00       0.00       0.00       0.00       0.00       0.00      22.64      25.10      18.01       0.00       0.00       0.00
 1995  41 21:38:23          0.00       0.00       0.00       0.00       0.00       0.00      23.04      24.65      17.44       0.00       0.00       0.00
 1995  41 22:07:52          0.00       0.00       0.00       0.00       0.00       0.00      23.13      24.98      17.81       0.00       0.00       0.00
 1995  41 22:37:22          0.00       0.00       0.00       0.00       0.00       0.00      23.03      24.87      17.73       0.00       0.00       0.00
 1995  41 23:06:51          0.00       0.00       0.00       0.00       0.00       0.00      22.83      25.22      17.67       0.00       0.00       0.00
 1995  41 23:36:20          0.00       0.00       0.00       0.00       0.00       0.00      23.06      25.69      17.89       0.00       0.00       0.00
 1995  41 23:51:05          0.00       0.00       0.00       0.00       0.00       0.00      22.67      25.40      17.45       0.00       0.00       0.00
 1995  42  0:29:25          0.00       0.00       0.01       0.00       0.00       0.01      22.97      25.71      17.87       0.00       0.00       0.00
 1995  42  0:58:54          0.00       0.00       0.01       0.00       0.00       0.01      23.35      25.14      17.84       0.00       0.00       0.00
 1995  42  1:28:23          0.00       0.00       0.01       0.00       0.00       0.02      23.25      25.43      17.76       0.00       0.00       0.00
 1995  42  1:57:52          0.00       0.00       0.01       0.00       0.00       0.01      23.11      25.95      18.05       0.00       0.00       0.00
 1995  42  2:27:22          0.00       0.00       0.00       0.00       0.00       0.02      22.44      25.79      18.06       0.00       0.00       0.00
 1995  42  2:56:51          0.00       0.00       0.01       0.00       0.00       0.02      22.68      26.26      17.57       0.00       0.00       0.00
 1995  42  3:26:20          0.00       0.00       0.00       0.00       0.00       0.01      22.89      26.00      17.82       0.00       0.00       0.00
 1995  42  3:55:49          0.00       0.00       0.00       0.00       0.00       0.01      22.68      25.88      17.78       0.00       0.00       0.00
 1995  42  4:25:19          0.00       0.00       0.01       0.00       0.01       0.02      22.92      25.99      17.84       0.00       0.00       0.00
 1995  42  4:54:48          0.00       0.00       0.01       0.00       0.00       0.03      22.78      26.04      17.53       0.00       0.00       0.00
 1995  42  5:24:17          0.00       0.00       0.01       0.00       0.00       0.02      22.33      26.14      17.90       0.00       0.00       0.00
 1995  42  5:53:46          0.00       0.00       0.00       0.00       0.00       0.02      22.60      25.72      17.66       0.00       0.00       0.00
 1995  42  6:23:16          0.00       0.00       0.01       0.00       0.00       0.02      22.98      25.84      17.90       0.00       0.00       0.00
 1995  42  6:52:45          0.00       0.00       0.01       0.00       0.00       0.01      22.77      26.23      17.48       0.00       0.00       0.00
 1995  42  7:22:14          0.00       0.00       0.00       0.00       0.00       0.02      23.04      26.08      17.83       0.00       0.00       0.00
 1995  42  7:51:43          0.00       0.00       0.00       0.00       0.00       0.01      22.86      25.84      17.95       0.00       0.00       0.00
 1995  42  8:21:13          0.00       0.00       0.00       0.00       0.00       0.02      22.88      25.88      17.72       0.00       0.00       0.00
 1995  42  8:50:42          0.00       0.00       0.01       0.00       0.00       0.02      22.91      25.66      17.70       0.00       0.00       0.00
 1995  42  9:20:11          0.00       0.00       0.02       0.00       0.00       0.04      22.72      26.72      17.90       0.00       0.00       0.00
 1995  42  9:49:40          0.00       0.00       0.01       0.00       0.01       0.05      23.00      26.57      17.76       0.00       0.00       0.00
 1995  42 10:19:10          0.00       0.00       0.01       0.00       0.00       0.04      22.58      26.95      17.53       0.00       0.00       0.00
 1995  42 10:48:39          0.00       0.00       0.01       0.00       0.00       0.04      22.78      26.32      17.74       0.00       0.00       0.00
 1995  42 11:18:08          0.00       0.00       0.01       0.00       0.00       0.04      22.67      27.14      17.54       0.00       0.00       0.00
 1995  42 11:47:37          0.00       0.00       0.01       0.00       0.00       0.04      22.46      26.61      18.14       0.00       0.00       0.00
 1995  42 12:17:07          0.00       0.00       0.01       0.00       0.00       0.03      22.47      26.55      17.91       0.00       0.00       0.00
 1995  42 12:46:36          0.00       0.00       0.00       0.00       0.00       0.04      22.41      26.44      18.00       0.00       0.00       0.00
 1995  42 13:16:05          0.00       0.00       0.00       0.00       0.00       0.06      22.54      27.40      17.81       0.00       0.00       0.00
 1995  42 13:45:34          0.00       0.01       0.01       0.00       0.01       0.08      23.11      27.83      17.72       0.00       0.00       0.00
 1995  42 14:15:04          0.00       0.00       0.01       0.00       0.01       0.06      22.80      27.12      17.80       0.00       0.00       0.00
 1995  42 14:44:33          0.00       0.00       0.02       0.00       0.01       0.07      23.11      28.05      18.31       0.00       0.00       0.00
 1995  42 15:14:02          0.00       0.00       0.03       0.00       0.01       0.11      22.74      28.57      17.84       0.00       0.00       0.00
 1995  42 15:43:31          0.00       0.00       0.01       0.00       0.01       0.09      23.10      28.55      17.63       0.00       0.00       0.00
 1995  42 16:13:01          0.00       0.00       0.02       0.00       0.01       0.10      22.77      28.46      17.69       0.00       0.00       0.00
 1995  42 16:42:30          0.00       0.00       0.02       0.00       0.00       0.12      22.66      28.08      18.22       0.00       0.00       0.00
 1995  42 17:11:59          0.00       0.00       0.02       0.00       0.01       0.09      23.27      28.43      17.70       0.00       0.00       0.00
 1995  42 17:41:28          0.01       0.01       0.01       0.00       0.00       0.08      22.96      28.17      17.58       0.00       0.00       0.00
 1995  42 18:10:58          0.00       0.00       0.01       0.00       0.00       0.07      22.90      27.92      17.90       0.00       0.00       0.00
 1995  42 18:40:27          0.01       0.00       0.02       0.00       0.00       0.10      23.25      27.93      17.91       0.00       0.00       0.00
 1995  42 19:09:56          0.01       0.00       0.01       0.00       0.01       0.09      23.14      27.87      17.97       0.00       0.00       0.00
 1995  42 19:39:25          0.01       0.00       0.03       0.00       0.01       0.10      23.20      28.03      17.69       0.00       0.00       0.00
 1995  42 20:08:54          0.02       0.00       0.02       0.00       0.01       0.13      22.89      28.47      18.04       0.00       0.00       0.00
 1995  42 20:38:24          0.03       0.01       0.01       0.00       0.01       0.15      23.32      29.38      17.96       0.00       0.00       0.00
 1995  42 21:07:53          0.03       0.01       0.01       0.00       0.01       0.14      22.97      28.74      17.94       0.00       0.00       0.00
 1995  42 21:37:22          0.09       0.02       0.02       0.00       0.00       0.24      23.79      29.90      18.71       0.00       0.00       0.00
 1995  42 22:06:51          0.08       0.02       0.03       0.00       0.01       0.25      23.65      29.99      18.65       0.00       0.00       0.00
 1995  42 22:36:21          0.08       0.02       0.03       0.00       0.01       0.25      23.60      29.70      18.20       0.00       0.00       0.00
 1995  42 23:05:50          0.09       0.02       0.03       0.00       0.01       0.27      24.08      29.77      18.23       0.00       0.00       0.00
 1995  42 23:35:19          0.13       0.01       0.02       0.00       0.01       0.27      24.37      29.39      18.36       0.00       0.00       0.00
 1995  42 23:53:01          0.08       0.01       0.03       0.00       0.02       0.18      23.71      28.82      18.38       0.00       0.00       0.00
 1995  43  0:28:24          0.17       0.03       0.02       0.00       0.01       0.36      24.13      30.15      19.05       0.00       0.00       0.00
 1995  43  0:57:53          0.53       0.05       0.03       0.00       0.01       0.74      27.14      31.74      19.71       0.00       0.00       0.00
 1995  43  1:27:22          0.17       0.02       0.03       0.01       0.01       0.32      25.04      29.85      18.09       0.00       0.00       0.00
 1995  43  1:56:52          0.07       0.02       0.03       0.00       0.02       0.24      23.83      29.86      18.15       0.00       0.00       0.00
 1995  43  2:26:21          0.06       0.01       0.03       0.00       0.01       0.24      24.09      29.38      18.34       0.00       0.00       0.00
 1995  43  2:55:50          0.06       0.01       0.02       0.00       0.01       0.20      23.67      29.57      18.96       0.00       0.00       0.00
 1995  43  3:25:19          0.04       0.01       0.02       0.00       0.02       0.20      23.14      29.73      18.65       0.00       0.00       0.00
 1995  43  3:54:48          0.05       0.01       0.03       0.00       0.01       0.21      23.34      29.20      18.31       0.00       0.00       0.00
 1995  43  4:24:18          0.02       0.01       0.03       0.00       0.02       0.16      23.11      28.77      18.06       0.00       0.00       0.00
 1995  43  4:53:47          0.01       0.00       0.03       0.00       0.01       0.13      22.67      27.86      18.01       0.00       0.00       0.00
 1995  43  5:23:16          0.01       0.01       0.03       0.00       0.01       0.12      22.59      28.29      17.84       0.00       0.00       0.00
 1995  43  5:52:45          0.02       0.01       0.01       0.00       0.01       0.13      23.18      28.37      18.12       0.00       0.00       0.00
 1995  43  6:22:15          0.02       0.01       0.02       0.00       0.01       0.09      23.00      28.16      17.65       0.00       0.00       0.00
 1995  43  6:51:44          0.05       0.01       0.03       0.00       0.01       0.17      23.15      28.03      18.05       0.00       0.00       0.00
 1995  43  7:21:13          0.02       0.01       0.03       0.00       0.00       0.12      22.84      28.66      17.84       0.00       0.00       0.00
 1995  43  7:50:42          0.01       0.01       0.04       0.00       0.01       0.15      22.80      28.93      17.67       0.00       0.00       0.00
 1995  43  8:20:12          0.06       0.01       0.01       0.00       0.00       0.18      23.20      29.66      18.22       0.00       0.00       0.00
 1995  43  8:49:41          0.01       0.01       0.03       0.00       0.01       0.16      23.23      28.93      17.66       0.00       0.00       0.00
 1995  43  9:19:10          0.02       0.01       0.03       0.00       0.01       0.18      23.15      28.78      17.90       0.00       0.00       0.00
 1995  43  9:48:39          0.03       0.01       0.02       0.00       0.01       0.19      22.97      28.62      18.22       0.00       0.00       0.00
 1995  43 10:18:09          0.06       0.01       0.03       0.00       0.01       0.21      23.05      28.97      18.68       0.00       0.00       0.00
 1995  43 10:47:38          0.02       0.01       0.03       0.00       0.01       0.17      22.95      28.89      17.82       0.00       0.00       0.00
 1995  43 11:17:07          0.01       0.02       0.03       0.00       0.01       0.15      23.41      29.31      17.83       0.00       0.00       0.00
 1995  43 11:46:36          0.05       0.06       0.04       0.00       0.00       0.25      23.00      30.21      18.18       0.00       0.00       0.00
 1995  43 12:16:06          0.04       0.06       0.05       0.00       0.01       0.32      23.60      31.71      18.45       0.00       0.00       0.00
 1995  43 12:45:35          0.05       0.06       0.03       0.00       0.01       0.28      23.34      31.72      18.54       0.00       0.00       0.00
 1995  43 13:15:04          0.05       0.06       0.06       0.00       0.01       0.33      23.22      32.30      18.14       0.00       0.00       0.00
